book_id,slug,title,existing_tags,suggested_theme_tags,suggested_geo_tags,merged_tags,changed
1e370421-6787-4b99-a9af-27840187c230,the-sierra-aaron-rothman,The Sierra,,landscape; nature,sierra nevada; united states,landscape; nature; sierra nevada; united states,yes
88ff52fe-aab5-4569-9ad5-006752a42eaa,the-smell-of-india-paolo-roversi,The Smell of India,,asia,cochin; india,asia; cochin; india,yes
8c29bbdb-bc29-4502-bdc3-de07f3e35c6c,carbon-county-booklet-john-sanderson,Carbon County Booklet,,landscape; nature; urban,united states; wyoming,landscape; nature; urban; united states; wyoming,yes
44eff9e8-46af-4ab0-9d49-fe264969b519,then-and-there-mardi-gras-1979-harvey-stein,Then and There: Mardi Gras 1979,,portraits; street,new orleans; united states,portraits; street; new orleans; united states,yes
58e38bda-82b5-4ed3-849a-9ec26bf3d989,radio-ballast-francois-xavier-gbre,Radio Ballast,,architecture,abidjan; ivory coast,architecture; abidjan; ivory coast,yes
dce0dcc5-315f-4a3f-92f2-2ca0cdad2556,loose-fist-arhant-shrestha,Loose Fist,,portraits; urban,kathmandu; nepal,portraits; urban; kathmandu; nepal,yes
6d6a135c-92e2-424a-9e70-349ea7017537,the-cedar-lodge-maya-meissner,The Cedar Lodge,,landscape; portraits,united states; yosemite,landscape; portraits; united states; yosemite,yes
6a761608-9de9-4f1b-8579-2fda74f153b1,unseen-usa-christer-stromholm,Unseen : USA,,america; portraits,los angeles; new york; united states,america; portraits; los angeles; new york; united states,yes
f283089f-f71f-47ac-8d72-99a911780ab7,play-space-north-kensington-19671969-adam-ritchie,"Play Space, North Kensington 1967–1969",,street; urban,north kensington; united kingdom,street; urban; north kensington; united kingdom,yes
6a3636ba-726f-4052-8a4f-a61f210239fb,the-fridge-alternative-miss-world-brixton-1985-wayne-tippetts,"The Fridge / Alternative Miss World, Brixton,  1985",,street; urban,brixton; united kingdom,street; urban; brixton; united kingdom,yes
911bf043-a4f6-4dad-96fb-cf86f9061c4b,backstage-19772000-david-corio,Backstage 1977–2000,,,,,no
f4abd9bc-570f-48ce-8bb8-f40488e17ce6,the-city-in-itself-rohan-hutchinson,The City in Itself,,architecture; asia,japan; tokyo,architecture; asia; japan; tokyo,yes
b0b58a2d-ede6-4290-bcc1-0ea41833d816,car-crash-business-nathan-pearce,Car Crash Business,,,,,no
6be700ba-0506-4b26-be4e-9522932e73b0,colour-field-misfortune-al-palmer,Colour Field: Misfortune,,,,,no
d2035558-0f86-4d4b-8ace-eb14457108ac,spark-tyrone-williams,Spark,,,,,no
3dce4b78-e572-4a67-a4eb-63c6b7cd4871,cairo-diary,Cairo Diary,cairo; egypt; urban; city,urban,cairo; egypt,cairo; egypt; urban; city,no
92d193f4-7226-4098-849e-90472af9de86,ouattara-watts-ouattara-watts,Ouattara Watts,,africa,,africa,yes
eda4e037-1196-4ee6-b047-92383f1b99cf,one-way-ticket-to-vietnam-19661968-catherine-leroy,One-Way Ticket to Vietnam 1966–1968,,urban,saigon; vietnam,urban; saigon; vietnam,yes
bb20e496-dfb0-4fa1-98f7-20dda0e47a7d,let-it-kill-you-ben-mcqueen,Let It Kill You,,,,,no
60721d32-d662-4ecd-8593-1e066faf80bf,panamera-younes-klouche,Panamera,france; paris; urban; metropolis; europe,europe; urban,france; paris,france; paris; urban; metropolis; europe,no
03bbbb5d-f42a-4f53-9f73-61937ce6824e,a-small-guide-to-homeownership-alejandro-cartagena,A Small Guide to Homeownership,mexico,urban,mexico; monterrey,mexico; urban; monterrey,yes
78bb00d1-5fb7-4ab1-b006-c9e083448e98,zero-line-boundary-robert-lyons,Zero Line Boundary,,,british columbia; canada; new york; quebec; usa; vermont; washington,british columbia; canada; new york; quebec; usa; vermont; washington,yes
d2bec53a-b233-4c6b-ab60-6425e4d96e3d,eileen-gray-le-corbusier-e1027-123-stephane-couturier,Eileen Gray / Le Corbusier [E1027 + 123],,architecture; europe,algeria; algiers; berlin; france; germany; roquebrune-cap-martin,architecture; europe; algeria; algiers; berlin; france; germany; roquebrune-cap-martin,yes
c8337ee9-ba08-4fec-8057-4b9571742b29,wish-this-was-real-tyler-mitchell,Wish This Was Real,,africa; america; europe,,africa; america; europe,yes
ec4c54b0-0790-499a-990c-d39d7a0ccded,a-certain-nature-after-giverny-jean-gaumy,"A Certain Nature, after Giverny",,france; nature,france; giverny,france; nature; giverny,yes
17091a5f-8e23-4620-b179-447ae96e4a08,actinism-anouk-tschanz,Actinism,,europe; nature,,europe; nature,yes
77da1281-ebb9-4705-8310-217af2138c97,des-oiseaux-nathalie-baetens-nathalie-baetens,Des oiseaux - Nathalie Baetens,,,,,no
ad366c5c-49da-4846-8626-4baa1a2e19b8,i-am-hymns-of-the-new-temples-wael-shawky,I am Hymns of the New Temples,,,,,no
14ce9cba-75ec-4e39-ae6b-6bb307b34b26,mons-ferratus-karim-kal,Mons Ferratus,,africa; architecture; urban,algeria; haute-kabylie,africa; architecture; urban; algeria; haute-kabylie,yes
ce884529-a476-40cb-b301-6ffa60eed7dd,apparere-luciano-rigolini,Apparere,,,,,no
65449e63-36fa-4409-99fc-bd0ec4a29425,homeland-harry-gruyaert,Homeland,,europe,belgium,europe; belgium,yes
f26e8e47-1d6b-4a25-8582-da3b5a876ee6,a-feeling-osamu-yokonami,A Feeling,,asia,japan,asia; japan,yes
41adf1a5-7fee-43cb-9021-9753fc646e15,linstant-visible-jean-philippe-toussaint,L'instant visible,,urban,italy; japan; new york; tokyo; usa; venice,urban; italy; japan; new york; tokyo; usa; venice,yes
1f871287-1aec-467b-b11c-2ae04a63b8e3,tres-viajes-jorg-bruggemann,Tres Viajes,,landscape,chile,landscape; chile,yes
49be9658-5e8c-45b9-b433-69beaaf6a4b2,a-minor-thought-jan-lehner,A Minor Thought,,europe,london; uk,europe; london; uk,yes
0e2166c6-950d-4879-9a1b-94b814ab9c77,patricia-jose-pedro-cortes,Patrícia,,portraits,japan; lisbon; portugal; tokyo,portraits; japan; lisbon; portugal; tokyo,yes
ee84e858-cd6e-46fd-b77a-9558d3e6617f,poppy-jones-poppy-jones,Poppy Jones,,still life,east sussex; uk,still life; east sussex; uk,yes
73d59144-bb23-4c36-9da5-c241daeec05a,new-lexicons-for-embodiment-barbara-sanchez-kane,New Lexicons For Embodiment,,urban,merida; mexico; new york; usa,urban; merida; mexico; new york; usa,yes
b1febf04-bc2a-4756-9862-1a7de7d8b41c,birthday-bridget-mullen,Birthday,,,minnesota; usa,minnesota; usa,yes
f09adb60-ef5c-4fae-9823-4f6a96b34658,mirage-doug-aitken,Mirage,,architecture; landscape,detroit; redondo beach; sonoran desert; swiss alps; switzerland; usa,architecture; landscape; detroit; redondo beach; sonoran desert; swiss alps; switzerland; usa,yes
d9738b18-7151-4b25-9b16-9954774b7a4a,masks-damian-ortega,Masks,,,mexico; mexico city,mexico; mexico city,yes
574e4eba-18e1-4b92-8aa1-f8223fe65a8c,give-my-regards-to-elizabeth-peter-bialobrzeski,Give my Regards to Elizabeth,england; london; germany,,essen; germany; london; uk,england; london; germany; essen; uk,yes
bc048959-50f8-41d7-8a13-7dfefbdaf2e7,marie-hazard-marie-hazard,Marie Hazard,,france,france; le havre,france; le havre,yes
fdf02b6d-7b16-4b16-9500-9855865a6649,sidewalks-adam-mcewen,Sidewalks,,street; urban,england; london,street; urban; england; london,yes
ce606706-1d33-472f-b948-bb92325ffaeb,full-of-emptiness-machteld-rullens,Full Of Emptiness,,,netherlands; the hague,netherlands; the hague,yes
cab92d9a-a04e-4483-b633-7bca53b4384b,julia-rommel-julia-rommel,Julia Rommel,,,maryland; salisbury; usa,maryland; salisbury; usa,yes
7a372ed3-83c5-4f14-aaf7-7fb01c4b161c,idea-art-for-kids-mark-a-rodriguez,Idea Art For Kids,,,chicago; usa,chicago; usa,yes
3b1ca9d4-f9ac-4e80-b88f-2f835634757f,mp19-matt-paweski,Mp.19,,,detroit; usa,detroit; usa,yes
f26f0c8f-0751-450b-b6bf-4d680b18726e,figures-lucas-blalock,Figures,,,asheville; usa,asheville; usa,yes
eb54bf81-e646-4828-8b3e-2cb3add61901,branches-sven-lukin,Branches,,urban,new york; usa,urban; new york; usa,yes
c0941061-e1c5-4263-9391-45cdc656685e,baby-comet-face-yann-gerstberger,Baby Comet Face,,,cagnes sur mer; france,cagnes sur mer; france,yes
e048d4c9-394a-454a-98bc-529c6d484b8f,hinterland-hans-christian-schink,Hinterland,brandenburg; mecklenburg-vorpommern; berlin; landscape,landscape,berlin; germany,brandenburg; mecklenburg-vorpommern; berlin; landscape; germany,yes
f3801b8e-3bf6-4876-84a0-9d6ee854392a,sticksville-marc-breslin,Sticksville,,,new york; usa,new york; usa,yes
0c8bcbee-94c7-411e-8d03-5dd76e087746,fake-news-wilfredo-prieto,Fake News,,,cuba; sancti espíritus,cuba; sancti espíritus,yes
dce9cba0-6cfa-47ed-83b3-04f8ad4b29e6,dragon-blue-keiko-nomura,Dragon Blue,okinawa; japan,asia,japan,okinawa; japan; asia,yes
451cf392-8f39-40db-8a00-7440d356301d,estrela-decadente-nuno-barroso,Estrela Decadente,portugal,europe,portugal,portugal; europe,yes
dc1c187a-7708-4941-bbb9-03a9c59c1809,philadelphia-scool-of-music-art-john-coffey,Philadelphia Scool Of Music & Art,,street; urban,philadelphia; usa,street; urban; philadelphia; usa,yes
107e57b7-1854-4c47-8cc3-9c215f010d5b,mana-andre-principe,Mana,odemira; tires; santa cruz do bispo,nature,portugal,odemira; tires; santa cruz do bispo; nature; portugal,yes
92c29872-983f-4fc9-b85e-141572b9603b,sphinx-carrie-schneider,Sphinx,,,,,no
48668f39-4a9d-48a9-b5f3-e62b9b1f692d,hospitals-bristol-swansea-19761983-clive-landen,"Hospitals, Bristol & Swansea 1976–1983",,,,,no
643ccea2-884b-4cdd-95ce-dfe119b5287e,castellione,Castellione,,architecture,italy,architecture; italy,yes
dabf045d-a1ed-4296-bff7-3ca957b34056,floridays,Floridays,,portraits,,portraits,yes
9b0670fc-47dd-46d7-a38e-1a3e713cb323,not-far-from-here,Not Far From Here,,urban,brazil; copenhagen; denmark; france; fuerteventura; italy; ljubljana; london; los angeles; milan; new york; paris; são paulo; slovenia; spain; trieste; turin; uk; usa,urban; brazil; copenhagen; denmark; france; fuerteventura; italy; ljubljana; london; los angeles; milan; new york; paris; são paulo; slovenia; spain; trieste; turin; uk; usa,yes
d1324c9f-5752-4bda-b5ff-5ead863980ff,nel-quasi-invisibile,Nel Quasi Invisibile,,,,,no
68611e68-2564-4d2b-b36a-c85ab7fae8ed,midday-moon,Midday Moon,,still life,évora; portugal,still life; évora; portugal,yes
36c16edf-3f2a-4ba0-bbc2-05626ed6d1df,terra-di-diatomee,Terra Di Diatomee,,,italy; naples,italy; naples,yes
4f5101f1-080a-4ad2-94dc-b53e4934b7a1,hollybush-gardens-bethnal-green-1988-david-hoffman,Hollybush Gardens Bethnal Green 1988,,,,,no
bfba9cfa-032e-4a30-82a3-a570bee280f8,time-to-kill-ahndraya-parlato,Time To Kill,,landscape; portraits,,landscape; portraits,yes
0437876b-cbf2-4b76-872c-4e37fc4f6074,gym,Gym,,urban,greece; lesvos,urban; greece; lesvos,yes
73409563-73b7-43e9-811c-7610b68ad22e,lugar-dito-felipe-russo,Lugar Dito,,,,,no
15f18b91-2d7d-4301-be38-2b9e894c35e2,the-package-holiday-1968-1985-book-14-vintage-britain,The Package Holiday 1968 - 1985 (Book 14: Vintage Britain),,urban,britain,urban; britain,yes
33013308-4f2e-4805-9757-2139370497c0,fashion-mark-power,FASHION,construction sites; factories; shipyards; quarries; foundries; recycling facilities; theatres,architecture,,construction sites; factories; shipyards; quarries; foundries; recycling facilities; theatres; architecture,yes
05ed66c7-ef09-499f-8adc-0789fa4c23a2,aller-retour-eric-tabuchi-nelly-monnier,Aller – Retour,france,france,,france,no
480e09d3-abc9-4208-910a-4fbd6e8317db,watershed-the-tennessee-river-jeff-rich,Watershed | The Tennessee River,,landscape,tennessee; usa,landscape; tennessee; usa,yes
c9b1fe61-9e21-4ef8-bbaf-2a49b7e5e2ea,anima-encounters-with-wild-animals-in-portugal-andre-principe,Anima - Encounters With Wild Animals In Portugal,portugal; azores; madeira; animals,nature; portraits,portugal,portugal; azores; madeira; animals; nature; portraits,yes
a0290a9d-6f6a-4e4c-8b85-4237534d3c07,tokyo-sequence-yoshiyuki-okuyama,Tokyo Sequence,,urban,japan; tokyo,urban; japan; tokyo,yes
0f917b05-d139-437c-9709-11ae06d14a5f,casa-de-lava-caderno-pedro-costa,Casa De Lava - Caderno,,architecture,lisboa; portugal,architecture; lisboa; portugal,yes
1b563ed7-abec-48bc-82ec-a154eb85fbbb,revival,Revival,,portraits,london; uk,portraits; london; uk,yes
053b6698-4f89-4b5c-99ec-0c4cdc2e3848,water-over-thunder-selected-writings-larry-sultan,Water Over Thunder: Selected Writings,,,,,no
82514a1a-4e18-4362-81fb-3c3ae9814e7d,derive-1-monnem-wahlheimat-sandra-koestler,Dérive #1. Monnem: Wahlheimat ,germany; urban,europe; street,germany; mannheim,germany; urban; europe; street; mannheim,yes
d4af0add-8534-410a-bc4a-793efd92a028,derive-2-a-sort-of-homecoming-sandra-koestler,Dérive #2. A Sort Of Homecoming ,germany; rural,,,germany; rural,no
5743bbcb-ad62-4d61-a79e-6b66a1415742,a-traves-del-umbral-salva-borrego,A Través del Umbral,,nature; portraits,,nature; portraits,yes
aa0faf21-89b8-49c0-a195-69694294eec9,el-album-del-arquitecto-02-denise-scott-brown-denise-scott-brown,El Álbum del Arquitecto 02 - Denise Scott Brown,,architecture; europe,albania; iliria,architecture; europe; albania; iliria,yes
afb1ea9a-4ec3-4429-ab5e-68fb4fb33900,centro-felipe-russo,Centro,,,,,no
f3ce997e-8e8a-4307-a506-e4a25fce60c0,ode-melissa-schriek,Ode,,portraits; urban,,portraits; urban,yes
81c8105e-9aa3-4d39-8815-0ba0f6b23862,drawers-zine-carina-lammers-jahnavi-sharma,Drawers,,,,,no
4fed14ee-99c3-4f55-b8de-f03f122136da,sunday-best,Sunday Best,,portraits; urban,london; united kingdom,portraits; urban; london; united kingdom,yes
fe26c9c0-df35-4c6e-80b0-ed9bd491128f,genesis-juan-brenner,Genesis,,nature; portraits,guatemala; guatemalan highlands,nature; portraits; guatemala; guatemalan highlands,yes
011d693e-7db3-4c86-9422-ab298067c34e,perpetual-care-clay-maxwell-jordan,Perpetual Care,,,,,no
9fb05ecc-cf29-4917-957c-3e3e3000b687,covid-diary-beth-galton,Covid Diary,,urban,new york; united states,urban; new york; united states,yes
63e4e6c2-e7d6-4d9d-ba54-72947ec4bf23,work-in-progress-peter-essick,Work In Progress,,architecture; urban,atlanta; united states,architecture; urban; atlanta; united states,yes
09d57e66-a8e4-48bc-ab7f-5257a629042a,an-impossibly-normal-life-matthew-finley,An Impossibly Normal Life,,,,,no
35e1032e-65ee-4af3-9046-83b95df3306a,thirty-one-days-christopher-lowell,Thirty-One Days,,landscape,american south; united states,landscape; american south; united states,yes
45918ed6-179c-4089-825c-7b64641cf7e0,mike-elijah-howe,Mike,,portraits,humboldt county; united states,portraits; humboldt county; united states,yes
16a7e31a-8ec6-46b7-bb30-7b50bbdc0756,glastonbury-19842000-ian-sumner,Glastonbury 1984–2000,,,,,no
90834668-048a-4458-b4ea-08a4bca92d69,the-north-fork-victor-balko,The North Fork,,landscape; nature,colorado; united states,landscape; nature; colorado; united states,yes
ad42b8e6-24cb-47e3-9468-e7286de35b90,ratcliffe-power-station-michael-kenna,Ratcliffe Power Station,england; britain; uk,architecture,nottingham; united kingdom,england; britain; uk; architecture; nottingham; united kingdom,yes
fed59858-623f-4459-bf6e-ac5853196b90,the-ameriguns,The Ameriguns,,america; portraits,,america; portraits,yes
096cbd00-911c-4e1d-bcf7-63164a9ac744,north-birmingham-19841985-richard-christensen,North Birmingham 1984–1985,,,,,no
e07b36c3-d324-4951-a571-a2369abb325a,the-world-student-games-sheffield-1991-linda-pitts,The World Student Games Sheffield 1991,,,sheffield; united kingdom,sheffield; united kingdom,yes
1accdf92-4e37-4ab4-a85f-dac4ef1da5b9,carlisle-19781979-tony-tuxill,Carlisle 1978–1979,,,,,no
3cfec58d-6067-4ff9-8111-6a9c739c3532,executive-model-ron-jude,Executive Model,,portraits,atlanta; chicago; new york; san francisco; united states,portraits; atlanta; chicago; new york; san francisco; united states,yes
e7060c67-c1f8-4c1d-8359-bcc3e1dcda5e,too-visceral-to-be-intelligent-sara-j-winston,Too Visceral to be Intelligent,,,,,no
e90b829f-3621-4ea0-b8d8-9ef49305ab0a,iron-ribbon-kazuhei-kimura,Iron Ribbon,,japan,,japan,yes
99230e32-f1d9-4e5b-b25c-846879d0cbaa,mixed-messages-paul-treacy,Mixed Messages,signage; mixed messages; street photography; documentary; sardonic; new york; london; protest; demo; demonstration; halloween; politics; news; us; uk; ireland; irish,street,ireland; united kingdom; united states,signage; mixed messages; street photography; documentary; sardonic; new york; london; protest; demo; demonstration; halloween; politics; news; us; uk; ireland; irish; street; united kingdom; united states,yes
7731f185-dba5-4b7e-9dc6-6d1764885871,summers-almost-gone-alex-llovet,Summer's Almost Gone,,europe; landscape,england; spain,europe; landscape; england; spain,yes
309a5aa1-20e7-4fc6-ab6a-1ebe9133d822,yield-jan-lehner,Yield,,germany,,germany,yes
8cc66be4-daac-43ad-a80a-d3b8be850e0b,the-long-shadow-odette-england,The Long Shadow,,america,united states; virginia,america; united states; virginia,yes
e0c60134-c5f2-4f21-bd29-5d3d9c2e8dd1,in-between-hans-gremmen,In Between,,,amsterdam; netherlands,amsterdam; netherlands,yes
0754a351-8823-427a-ab35-1611fd678c05,mildmay-road-newington-green-n1-19701990-maggie-murray,"Mildmay Road, Newington Green, N1 1970–1990",,,,,no
cadd4597-c59e-4fa8-a373-a08e6b782513,pause-between-thought-and-action-erik-gustafsson,Pause Between Thought and Action,darkroom; light,urban,stockholm; sweden,darkroom; light; urban; stockholm; sweden,yes
e83ad538-5ad4-455c-828d-a3cdf10f9105,where-you-were-when-taylor-galloway,Where You Were When,,landscape,new philadelphia; ohio; usa,landscape; new philadelphia; ohio; usa,yes
f867398c-aed9-48bd-9a78-a550e7f69124,ripples-in-the-pond-bharat-sikka,Ripples in the Pond,,asia; landscape,india; kolkata,asia; landscape; india; kolkata,yes
864adb4d-6380-4f26-8896-37922ba19f3b,family-tree-removal-jordan-baumgarten,Family Tree Removal,,portraits; urban,philadelphia; usa,portraits; urban; philadelphia; usa,yes
5ec41f9a-2403-4701-b679-39b4b69c71e7,so-many-beautiful-reasons-kyle-myles,so many beautiful reasons,,nature,southern maryland; usa,nature; southern maryland; usa,yes
191eb611-8e7a-43a9-8bb0-4b089ec6de05,sol-luna-viviane-sassen,Sol & Luna,,,,,no
0ae412c0-325a-45b3-a763-d6395af57abb,medea-stephan-crasneanscki,Medea,,architecture,black sea; bulgaria; crimea; georgia; romania; russia; turkey; ukraine,architecture; black sea; bulgaria; crimea; georgia; romania; russia; turkey; ukraine,yes
ac0eefa2-a22e-4aea-b11a-0fc6cb79691a,hvit-stol-mrkt-rom,Hvit stol. Mørkt rom.,,,,,no
853ca6cc-6d97-4291-9338-024a129a1d4e,tumble-osamu-yokonami,Tumble,,asia,japan; taiwan,asia; japan; taiwan,yes
93f84146-8a4a-45b0-a921-334fbccdd5ba,to-know-you-now-and-then-linda-moses,To Know You (Now and Then),,portraits,united states; williamsburg,portraits; united states; williamsburg,yes
7a4206b1-10e3-4faa-a6b4-fce5d5170b48,what-we-leave-behind-stephan-crasneanscki,What We Leave Behind,,france,,france,yes
cee53db7-de0f-463a-ab94-08a8fcb92239,jugaad-stella-berkofsky,Jugaad,,,,,no
40c23d4e-553c-43a9-af8a-9da2f184047a,the-first-march-of-gentlemen-rafa-milach,The First March of Gentlemen,,europe,poland; września,europe; poland; września,yes
a7b166c9-20ab-4fde-8495-f74aa900f64b,kikuo-ryudai-takano,Kikuo,,,,,no
a544ef6c-5fd8-49f2-bd16-2e0e665225dd,penumbra-rich-stapleton,Penumbra,,nature,los angeles; united states,nature; los angeles; united states,yes
938a5b52-84b9-4e74-971c-0cd60320914b,372431-n-1157930-w-taylor-galloway-adam-ianniello,"37.2431° N, 115.7930° W",,urban,rachel; united states,urban; rachel; united states,yes
4f73d615-1479-4e24-863c-3d1ff53102d5,i-left-my-grandmothers-house-victoria-hely-hutchinson,I Left My Grandmother’s House,,europe; france,austria,europe; france; austria,yes
94b56995-2e18-476d-8692-e66e202ecbef,small-town-osamu-yokonami,Small Town,,asia,hokkaido; japan,asia; hokkaido; japan,yes
cabb4893-b3dd-4605-8025-93da9be33eac,look-touch-benedict-brink,"Look, Touch",,,,,no
56998198-3c98-4805-bdee-e8849b66c4c3,the-north-east-19871991-michele-allan,The North East 1987–1991,,,,,no
7f56aa56-189e-4ab7-a5e3-117d32eea680,memorare-brian-mcswain,Memorare,,landscape,florida; united states,landscape; florida; united states,yes
0ad3160a-a2d7-4924-9143-9d4d7caf4187,democratic-vistas-tim-carpenter-jason-lee,Democratic Vistas,,america,illinois; oklahoma; united states,america; illinois; oklahoma; united states,yes
2e1ed03a-9105-4316-8f89-defb9df35efb,terra-infecta-disease-and-the-italian-landscape-andrea-bagnato,Terra Infecta: Disease and the Italian Landscape,,italy,,italy,yes
b19a433f-88c3-42b3-a02c-1f044010b7f0,gods-first-francois-halard,Gods First,,france,,france,yes
75fe6393-60cd-4195-b7aa-ebaf1256dbd5,pay-phone-daniel-weiss,Pay Phone,,america; street; urban,new york; united states,america; street; urban; new york; united states,yes
4d5d5358-3557-4f22-8cbc-1353abbd251a,rough-version-the-nts-interviews-2022-2024-francesca-gavin,"Rough Version, The NTS Interviews, 2022-2024",,,,,no
3bdb2341-c986-4434-b41e-085ec6ea2a73,privilege-an-yvonne-rainer-filmography-terrassen,Privilege: An Yvonne Rainer Filmography,,europe; france,copenhagen; denmark,europe; france; copenhagen; denmark,yes
1a8542a4-1492-40c0-823c-7b41e55b3015,anders-brinch-the-inner-landscape-lars-schwander,Anders Brinch The Inner Landscape,,,,,no
6d9eb4e6-fac3-41df-9d85-084d9f7f8ca1,derive-3-the-island-sandra-koestler,Dérive #3. The Island,taiwan; asia; landscape,,taipei; taiwan,taiwan; asia; landscape; taipei,yes
6a8a60a4-0071-4693-8bde-5c88d456c89a,caramaru-ryudai-takano,ca.ra.ma.ru,,asia,,asia,yes
3926b5bb-d676-4793-9ec9-32936ea1461d,tokyo-fishgraphs-2020-naohiro-harada,Tokyo Fishgraphs | 2020,,japan; landscape; urban,japan; tokyo,japan; landscape; urban; tokyo,yes
b9c6b01f-6f63-4fb7-8551-5e338755fe61,every-day-vincent-ferrane,Every-day,,france; portraits,,france; portraits,yes
14a5effb-2c39-496e-bda9-cfbef1f0a82d,capacity-asta-lynge,Capacity,,europe; germany,germany; lübeck,europe; germany; lübeck,yes
ca3c10c3-d793-474e-8926-696ea7a60adb,bts-takashi-homma,BTS,,asia; street,japan; tokyo,asia; street; japan; tokyo,yes
0c947a4d-d982-48e6-b093-007424dfe2f0,array-miami-beach-jack-pierson,Array (Miami Beach),,america,miami beach; usa,america; miami beach; usa,yes
00f245ed-f9f0-44bd-a0e1-c64cfa448728,london-19701974-colin-lourie,London 1970–1974,,europe,england; london,europe; england; london,yes
cdede821-68aa-4394-9ffe-352625a71311,writings-jakob-kolding,Writings,,,,,no
f7908838-39d0-4605-aca7-5ec7de8d281f,pardon-me-gardar-eide-einarsson,Pardon Me,,america,,america,yes
150f0b91-3d75-443e-a092-c7cc3255c2ef,tetra-al-jan-s-hansen,Tetra AL,,nature,,nature,yes
be56cc86-9c1f-4988-93fc-e135137229c5,derby-1972-kendal-1972-2-bookstwo-views-colin-curwood,Derby 1972 & Kendal 1972 2 books/Two Views,,europe,,europe,yes
48b98904-01c1-4069-8251-803b6221c4ec,the-ridge-pablo-lopez,The Ridge,,asia; landscape,india; nueva delhi,asia; landscape; india; nueva delhi,yes
35248417-a9e0-42da-aeb9-04beea6ae160,horizons-alex-llovet,Horizons,,landscape,cornwall; england,landscape; cornwall; england,yes
d64f0a6b-163a-42aa-a416-b980baefec82,en-kort-guide-til-passaic-new-jersey-robert-smithson-and-joachim-koester,"En kort guide til Passaic, New Jersey",,america,passaic; united states,america; passaic; united states,yes
b1c266f5-b024-4a5a-a194-6091f3e94b6f,final-copy-the-twin-interviews-francesca-gavin,Final Copy: The Twin Interviews,,,,,no
d4c9438a-7d12-42a1-8f21-0d42d156b3c5,tomorrow-and-tomorrow-and-tomorrow-special-edition-peter-funch,Tomorrow and Tomorrow and Tomorrow SPECIAL EDITION,,urban,,urban,yes
4d382a71-48ef-4e61-ab3e-84de24f5733d,tomorrow-and-tomorrow-and-tomorrow-peter-funch,Tomorrow and Tomorrow and Tomorrow,,urban,,urban,yes
66feb0ef-707c-4fb7-9019-8a140cec9bcd,more-mining-rigs-gardar-eide-einarsson,More Mining Rigs,,,japan; tokyo,japan; tokyo,yes
53233686-ddbb-43c8-8113-d1a6b03197cb,mining-rigs-gardar-eide-einarsson,Mining Rigs,,,japan; tokyo,japan; tokyo,yes
97aacdf9-29e0-40c6-9309-317111d30e0b,die-zweite-heimat-peter-bialobrzeski,Die zweite Heimat,germany; city; suburbia,europe; germany,germany,germany; city; suburbia; europe,yes
f0d9c100-80e2-436f-8dbc-300d4c10713c,every-tile-is-a-flower-marisa-mu,Every Tile is a Flower,,asia,,asia,yes
641bb63f-fee8-4bbc-af6e-dc2ce7a5a389,love-shit-verena-blok,Love Shit,,portraits,netherlands,portraits; netherlands,yes
88865ed5-0527-47a4-ae89-f520282eda80,kamiyama-kim-boske,Kamiyama,,asia; landscape,japan; kamiyama,asia; landscape; japan; kamiyama,yes
72e95f79-1f26-47e9-9a6f-fb4a1cc84000,athens-diary,Athens Diary,athens; greece; europe; urban,,athens; greece,athens; greece; europe; urban,no
00796b8a-4d65-497a-ba32-23106e8acb7a,settlements-david-spero,Settlements,environment; sustainability; britain; community,nature,britain,environment; sustainability; britain; community; nature,yes
bbab8eee-c34c-4992-88a2-76907f32328e,the-gamblers-martin-amis,The Gamblers,british; documentary,street,england; southampton,british; documentary; street; england; southampton,yes
8ec1956e-506a-4e76-a406-8bea2450e0b2,architecture-for-the-animals-rohan-hutchinson,Architecture for the Animals,geology; ecology; thailand,architecture,thailand,geology; ecology; thailand; architecture,yes
78c8c89f-608a-45fa-b5da-496829944ff4,highfields-hippies-and-strippers-tom-wood,"HIGHFIELDS, HIPPIES and STRIPPERS",,portraits; street,leicester; united kingdom,portraits; street; leicester; united kingdom,yes
3174c2c3-535a-495b-825c-3f4770c6b51e,summer-camp-mark-steinmetz,Summer Camp,,portraits,,portraits,yes
92b5b718-e351-49c0-b3a3-69210ddce3f4,teesside-19681999-series-2-books-peter-benson,Teesside 1968–1999 series. 2 Books,,,,,no
98bc808a-9a70-46e2-a001-2d8ad4c795f4,elemental-rohan-hutchinson,Elemental,canada; winter,architecture; nature,canada,canada; winter; architecture; nature,yes
857e53a8-c227-4a0f-a0b1-9a054bbde4fe,tbilisi-diary-peter-bialobrzeski,Tbilisi Diary,georgia; russia; tbilisi,urban,georgia; tbilisi,georgia; russia; tbilisi; urban,yes
a895a620-bebf-4b6c-9058-99421e4bb3ff,ground-tyrone-williams,Ground,,,,,no
ce69b33d-4083-4902-95d2-cb98b9e6464b,blitz-club-blitz-kids-homer-sykes,Blitz Club Blitz Kids,covent garden; london; nightclub,street,london; united kingdom,covent garden; london; nightclub; street; united kingdom,yes
c6b3d240-68ce-4bfc-aa02-576680347c7e,everybodys-guilty-no-ones-to-blame-alain-levitt,"Everybody's Guilty, No One's To Blame",,,,,no
b56131e9-e772-43f4-be08-cc79b9df8e7e,escaramuza-constance-jaeggi,Escaramuza,,america,united states,america; united states,yes
